Stkcd,Pressure,Tone,Size,Growth,year,indus1,NCSKEW,DUVOL,EM,EPS,Institution,Shareholding
150,.1392241,.27810651,21.650585,-.78379101,2014,59,-.3921796977519989,-.2882859706878662,3.058896,.09,67.0376,0
150,.4449248,.54243542,22.697346,.25719899,2016,59,-1.008835196495056,-1.072645664215088,2.868039,1.6623,57.2385,0
150,-.76186446,.50295858,22.75408,.63227397,2017,59,-.9348751306533813,-.7201467752456665,3.209759,.3893,56.0897,0
150,.40019958,.51493849,22.836405,.041503,2018,59,-.8650084137916565,-.2162298411130905,3.281194,.283,50.9059,0
150,.72092154,.36858974,22.506971,-.18682501,2019,59,-.4803195297718048,-.4064811170101166,6.525441,-1.7913,48.7938,0
151,.4376573,.49132948,21.492268,-.42980799,2018,46,-2.735651731491089,-1.181814789772034,2.156771,.2818,46.5403,1
151,.5695911,.176,21.595623,-.068564,2019,46,-.2142479866743088,-.1808399707078934,2.523593,.0296,46.7805,1
153,.3971212,.24137931,21.558468,-.085142,2015,24,-.3405284583568573,-.5228692889213562,1.946626,.1038,33.3745,0
153,.19731151,.32,21.635698,.308429,2016,24,-1.093811631202698,-1.061280250549316,2.160332,.1468,33.8845,0
155,.0280146,.34321551,22.703741,-.51987702,2019,23,-.6866315007209778,-.2713153958320618,1.716253,.17,54.9489,1
155,.0942668,.34177215,22.946178,-.026619,2020,23,-1.234717965126038,-1.140161752700806,2.029403,.12,48.8053,1
157,.49259762,.36127168,25.263983,-.32926801,2014,32,-.6542456150054932,-.3542256653308868,2.273035,.08,55.0014,0
157,.69605752,.43418468,25.263609,-.1972,2015,32,-1.174889445304871,-.86796635389328,2.307931,.01,53.2835,0
157,.2999,.45061728,25.213486,-.035215,2016,32,-1.007443428039551,-.4498566091060638,2.358543,-.12,55.0298,0
157,.29199896,.2251816,25.1439,.16233601,2017,32,-.6036996841430664,-.2556084990501404,2.175123,.17,52.4974,0
157,.09855199,.33580247,25.260763,.233046,2018,32,-.3244271576404572,-.0492134355008602,2.410636,.26,53.5375,0
157,.03160237,.4279661,25.245794,.50915003,2019,32,-.071642741560936,-.0375093966722488,2.328881,.58,65.4302,0
157,.17154123,.49667406,25.479223,.50341398,2020,32,-1.7106112241745,-1.009786009788513,2.428115,.98,66.15689999999999,0
158,.05092423,.46899841,23.273039,.232802,2016,14,-.0508496724069118,.1035976856946945,2.22921,.28,61.779,1
158,.09664853,.26637555,23.271868,.025527,2017,14,-.6763203740119934,-.9174941182136536,2.127072,.21,61.6775,1
158,.29479912,.38162544,23.372467,-.14202,2018,14,.0315813831984997,.1629396826028824,2.321364,.11,62.4306,1
158,.43696883,.32376853,23.373434,-.021695,2019,14,-2.657004117965698,-1.034865856170654,2.391061,.06,51.963,1
158,.4423458,.30246914,23.424318,.046278,2020,14,-.9723933935165405,-.6681943535804749,2.467096,.06,48.7966,1
301,-.0744438,.30075188,22.206589,-.116615,2015,40,.0260217394679785,.0780165567994118,1.358742,.1371,39.0097,1
301,-.0227271,.33788396,22.326235,.143005,2016,40,-1.380140542984009,-.4125769138336182,1.433044,.121,38.719,1
301,-.0690606,.31369661,23.808348,15.582578,2018,40,-.1778227537870407,-.3941248059272766,1.687801,.26,82.0314,0
301,.26828648,.26576577,24.279819,.349646,2019,40,-1.12253212928772,-.8102323412895203,2.290342,.4,82.4504,0
301,.08708149,.31597846,24.865347,-.084811,2020,40,-3.090581178665161,-1.576524496078491,2.791113,.07,86.6566,0
338,.59703911,.36127745,25.514183,.365715,2014,33,-.999815821647644,-1.017011642456055,2.947338,2.51,60.7389,1
338,.28200529,.41134752,25.467096,-.074303,2015,33,-.2594766020774841,.1859311759471893,2.753009,.35,57.2849,1
338,1.262536,.49903661,25.823076,.26402101,2016,33,-1.36573326587677,-1.199445962905884,3.680084,.61,57.7433,1
338,.10510353,.44148936,25.968384,.62656897,2017,33,.1468586474657059,.392105370759964,3.365064,.85,61.6085,1
338,-.31098741,.36211699,26.047623,.050712,2018,33,-.254685640335083,-.0530164837837219,3.297118,1.08,62.2635,1
338,-.36137926,.31333333,26.190615,.094848,2019,33,.2560399174690247,.0420690178871155,3.394233,1.15,65.91549999999999,1
338,-.21840924,.43867403,26.324463,.13265701,2020,33,-.8486683368682861,-.4173212051391602,3.366144,1.16,65.925,1
400,.30629357,.33980583,23.102089,.16836201,2014,35,.1603680104017258,-.0217819474637508,1.731138,1.0573,49.7323,1
400,.619619,.4351585,23.24798,-.121171,2015,35,.1027125641703606,-.1096768081188202,1.817229,.7147,56.3357,1
400,.84638044,.49275362,23.383583,.30773401,2016,35,.1024670153856277,.0814753174781799,1.894016,.8617,61.9698,1
400,.51373688,.31687243,23.451689,.075332,2017,35,-.6210545897483826,-.5884207487106323,1.884209,.6087,55.2878,1
400,.59574534,.4301676,23.402704,-.204648,2018,35,-1.299822449684143,-.5076923370361328,1.745106,.198,55.0512,1
400,1.0650966,.42198582,23.437273,.23605099,2019,35,-1.205491900444031,-.9792670607566833,1.739071,.4228,56.9649,1
400,.32617715,.47740113,23.54501,.101921,2020,35,-.2186859399080276,-.4026730954647064,1.826913,.7101,60.0572,1
401,.2744891,.06140351,24.508688,-.002928,2014,27,-1.412709712982178,-.9012462496757507,3.278551,.026,80.8206,1
401,.85728787,.15306122,24.443674,-.29087499,2015,27,-.7549143433570862,-.7871719598770142,3.642556,-1.273,72.5197,1
401,1.8844951,.35057471,24.448479,.11045,2016,27,-.5643077492713928,-.6187373399734497,3.71423,.039,74.4778,1
401,.55428128,.090301,24.437674,.23952299,2017,27,-.6082801222801208,-.8456329107284546,3.63985,.08,43.923,1
401,.650051,.28316327,24.850292,1.017603,2018,27,-.4854244589805603,-.5860758423805237,2.601418,1.101,49.3636,1
401,-.77194665,.33477322,24.829762,.118594,2019,27,-.177071824669838,-.0634169653058052,2.106026,1.853,49.9291,1
401,-1.4229234,.29520866,24.79991,.028186,2020,27,-.7631492614746094,-.6548784375190735,1.833544,1.964,47.8005,1
402,-.07852962,.46967071,25.195904,.108302,2014,59,-.528741717338562,-.4030284285545349,3.267839,.97,63.3973,1
402,.27276533,.63829787,25.383669,-.29366401,2015,59,-1.840754270553589,-.8515363335609436,3.643647,.75,63.6949,1
402,.688411,.68306011,25.449198,.27548099,2016,59,-.1702198535203934,-.3326121866703033,3.624476,.9399999999999999,69.9284,1
402,.26212535,.43034056,25.553303,.28544399,2017,59,-.9662505984306335,.0199237763881683,3.714902,1.01,72.0624,1
402,-.038729,.54134165,25.724031,-.133467,2018,59,.5737164616584778,.0685769245028496,3.992822,1.09,71.4742,1
402,.11534929,.41666667,25.810801,.184082,2019,59,.2936782538890839,.175733670592308,4.155597,1.15,76.2017,1
402,.11763552,.35229068,25.854395,-.30792201,2020,59,.3122748136520386,.0207434166222811,4.250915,.84,74.65519999999999,1
407,.1265448,.24055666,22.14677,-.126349,2015,23,-.0651360750198364,.0545695833861828,1.977581,.04,22.2461,0
407,.17782517,.11242604,22.182476,.055949,2016,23,-1.469129920005798,-1.073615074157715,1.707971,-.35,36.3458,0
407,.7444466,.25736739,22.341684,.44462499,2017,23,.2773888409137726,.4720058739185333,1.86962,.07,37.4536,0
407,.4956065,.34488735,22.583778,.221487,2018,23,-.3893469274044037,.0268735475838184,2.347982,.12,30.6152,0
407,.1165277,.34318555,22.5965,.143822,2019,23,.3903161287307739,.3891936540603638,2.235347,.15,29.3113,0
407,.1518181,.27719298,22.633177,-.140591,2020,23,-.0487674586474895,.2051803320646286,2.32732,.16,32.7,0
411,-.454008,.31669267,22.374062,.13780101,2014,46,-.3797327280044556,-.3824453055858612,3.812807,.32,73.9303,1
411,-.743825,.41425819,22.535641,.098952,2015,46,-.7353543043136597,-1.050320029258728,4.04132,.33,71.024,1
411,-.27458477,.4143167,22.667337,.115792,2016,46,.3745433390140533,.2023191750049591,4.117816,.42,71.1716,1
411,-.32312167,.37730871,22.929714,.095612,2017,46,.1626375764608383,.2733511924743652,4.767673,.4,69.18089999999999,1
411,-.16070823,.49511855,22.919659,.08382,2018,46,1.935614585876465,.884787917137146,4.316273,.45,69.3134,1
411,-.469059,.47972305,23.099979,.200505,2019,46,.6724823117256165,.3578352034091949,3.624245,.66,68.4173,1
415,.7289229,.42156863,24.938658,.074565,2014,60,-.7916173338890076,-.2149113565683365,5.375465,.55,75.05759999999999,0
415,.9505122,.31894484,25.605316,.40967399,2015,60,-.2430353909730911,.084660679101944,4.053687,.37,67.35120000000001,0
415,.47801809,.23545706,26.428362,.48136801,2017,60,-1.061230778694153,-.6992623805999756,8.482395,.43,80.25,0
415,.391805,-.01322482,26.305021,-.060255,2019,60,-.5991880297660828,-.2915791273117065,4.865405,.2992,74.4118,0
415,.5491326,-.02633969,26.245575,-.29340699,2020,60,-.9368909001350403,-1.108437776565552,6.021491,-1.2492,72.01130000000001,0
417,.08259854,.53059178,22.796402,.006273,2014,47,-.1579600274562836,-.2044451832771301,2.139847,.4693,51.7918,1
417,.14951193,.46666667,22.838909,-.020798,2015,47,-.4429368376731873,-.1627219915390015,2.131403,.3364,52.3485,1
417,.1598499,.5407407400000001,22.945244,-.002963,2016,47,.2832159996032715,.2090170532464981,2.230875,.3627,53.9917,1
417,.04406669,.47826087,23.035439,.067182,2017,47,-.3439482450485229,-.163846954703331,2.338312,.2733,58.3005,1
417,.08689616,.56591928,23.07575,.028107,2018,47,-.4288877248764038,-.2505698204040527,2.357343,.2879,56.9855,1
417,.10866378,.44019139,23.104702,.021215,2019,47,-1.533974647521973,-.6713356971740723,2.286986,.2047,53.9604,1
417,.03659578,.49701789,23.132561,-.419745,2020,47,-.3338025510311127,-.4562335312366486,2.296585,.1757,57.2374,1
419,.1509561,.42087542,22.052891,.00736,2014,47,-.6756306886672974,-.5528371334075928,1.952407,.2634,49.4701,1
419,.1905639,.45132743,22.069517,-.030409,2015,47,-.4518555700778961,-.5514591932296753,1.949473,.1884,49.8042,1
419,.1131137,.49241379,22.103941,-.093825,2016,47,.1031592860817909,-.2180158048868179,1.905268,.1881,47.6295,1
419,.1052331,.38461538,22.147919,.03966,2017,47,.5419454574584961,.4096523523330688,1.889178,.2353,47.5047,1
419,.03467253,.30275229,22.318098,-.040527,2018,47,.21658855676651,.1025319248437881,1.651286,.2602,47.6563,1
419,-.0135902,.07142857,22.352886,-.082068,2019,47,2.07536506652832,1.018059134483337,1.598392,.3209,47.7889,1
420,.8282483,.23432343,21.91979,-.256614,2014,25,-1.002438306808472,-.3884874284267426,3.247839,.0501,52.653,1
420,.5407864,.30656934,21.697876,-.000754,2015,25,.0895837992429733,-.099212147295475,2.722922,.0201,51.1439,1
420,.0161141,.13807531,22.860792,.050017,2019,25,-.662679135799408,-.9557260274887085,2.808146,.0461,49.1508,1
420,.0760912,.17894737,22.885241,-.070933,2020,25,-.1901924163103104,.0750461965799332,2.791723,-.1076,45.4505,1
421,-.032322,.27741935,22.622797,1.5350651,2015,70,-.425680011510849,-.4839510917663574,1.903079,.3984,65.47929999999999,1
421,-.0845721,.71428571,22.675201,-.024196,2016,70,.4105717539787292,.2664351761341095,1.968015,.3363,64.605,1
421,.00739544,.42857143,23.113871,-.071596,2017,70,-.026496147736907,.2471061497926712,3.191377,.2594,58.2267,1
421,.1381322,.3312,23.159878,-.028096,2018,70,.1922023892402649,.0851735100150108,3.305754,.2501,58.0591,1
421,.1160349,.39512195,23.21896,.024456,2019,70,-.1178313419222832,.0362611711025238,3.391984,.1767,57.57,1
421,.0159095,.31874145,23.120705,.90323299,2020,70,-1.89459240436554,-.7572893500328064,2.852673,.3931,57.43,1
423,.83307887,.10739857,22.732811,-.001816,2014,24,-.1076103672385216,-.0071191093884408,1.237624,2.0879,41.7368,1
423,.6388020599999999,.28627451,22.876076,.35935399,2015,24,-.3366313874721527,-.1296798437833786,1.215445,2.4847,41.593,1
423,.43280287,.37383178,23.020794,.159179,2016,24,-.321317046880722,-.5475726723670959,1.186431,2.8324,49.896,1
423,.61864979,.2125,23.239027,.16703901,2017,24,-.238227441906929,-.1939631402492523,1.253712,3.1258,50.3769,1
423,.82613429,.33928571,23.352991,-.004615,2018,24,1.0543612241745,.8044787049293518,1.224287,3.1878,54.588,1
423,1.0540207,.39279588,23.178888,-.596825,2019,24,1.033259749412537,.3066486120223999,1.162686,-.68,56.1595,1
423,2.9653547,.31794872,23.116608,.152373,2020,24,-.2366362363100052,-.2971285283565521,1.119977,.07,56.4132,1
425,.32235797,.1959596,24.612032,-.136636,2014,32,-.737667441368103,-.6332892179489136,2.39007,.2,61.3937,1
425,.50576903,.24050633,24.477652,-.28526399,2015,32,-.5555925369262695,-.497687041759491,2.072785,.007,55.1935,1
425,.6286706,.35977337,24.506933,.014011,2016,32,.5030254125595093,.4187890589237213,2.147151,.03,56.9752,1
425,.3258175,.4248927,24.630678,.72462898,2017,32,-1.763907313346863,-1.365772008895874,2.068942,.14,56.3399,1
425,.0480711,.4187558,24.838228,.52448797,2018,32,-.0354612283408642,.2388990223407745,2.018749,.261,62.274,1
425,.0328459,.3268206,25.070852,.33249199,2019,32,-.762865424156189,-.8032129406929016,2.297189,.432,66.54649999999999,1
425,.11368627,.28949772,25.242847,.24996901,2020,32,-.620461642742157,-.7928227186203003,2.686433,.4505,61.5802,1
426,.26262276,.15229358,22.092653,.40208101,2014,9,-1.148424983024597,-.1815454512834549,1.427454,.2711,61.0151,0
426,.15352577,.16504854,23.001842,.043384,2016,9,-1.319108843803406,-.5511708855628967,2.00597,.0568,55.8096,0
426,.0796123,.14893617,22.956646,1.438969,2017,9,-.5491900444030762,-.291869044303894,1.735955,.3024,55.3154,0
426,.23151825,.16239316,22.913074,.155136,2018,9,.5705759525299072,.2213868051767349,1.74757,-.0918,52.6524,0
426,.79045111,.05030181,22.949984,-.64179498,2019,9,-.3480471968650818,-.2398839443922043,1.72458,.0556,51.2185,0
426,.7506705,.03267974,22.954927,.076175,2020,9,.4660945236682892,.6147674918174744,1.806593,-.1001,50.1325,0
428,.3153363,.23272727,22.945808,-.149701,2014,54,-.832213819026947,-.85024493932724,5.077435,-.14,48.0915,1
428,.66675999,.15283843,22.97702,-.211163,2015,54,-.523003876209259,-.6563852429389954,2.794253,.02,69.5124,1
428,.3575179,.19186047,22.910309,-.15973499,2016,54,-.4078370630741119,-.534240186214447,2.999187,-.28,72.54259999999999,1
428,.4779911,-.16595745,22.92355,.059095,2017,54,.8889415264129639,.5603872537612915,3.095834,.107,62.4935,1
428,.5313002,.26702997,22.696854,-.098735,2018,54,-.6248005628585815,-.4756785035133362,2.932326,-.469,62.3419,1
428,.80848387,.19858156,22.605421,.15908401,2019,54,-.2599587142467499,-.1849333196878433,2.673874,.049,59.7739,1
428,.5134609999999999,.19929453,22.535248,-.53592598,2020,54,-.4426092505455017,-.0745745673775673,3.329363,-.5038,55.8353,1
429,-.1029492,.42014742,23.217113,.062158,2015,49,-.7797682285308838,-.4610772430896759,1.975679,.37,47.7514,1
429,-.0766854,.49718574,23.500372,.82792097,2016,49,-.7174669504165649,-.7210622429847717,1.817427,.52,71.5123,1
429,-.04410293,.42942943,23.528038,.093452,2017,49,-1.3288893699646,-1.014877796173096,1.747739,.72,71.61879999999999,1
429,-.21225855,.30962343,23.514179,.041967,2018,49,-.8586471080780029,-.1918369382619858,1.622081,.8,72.925,1
429,-.15056585,.38498789,23.595392,-.049945,2019,49,-.0197897329926491,-.4540853798389435,1.724245,.6,71.42449999999999,1
429,.09409652,.26403326,23.706347,.239512,2020,49,-.7155861854553223,-.3680700659751892,1.93002,.42,69.5411,1
430,.3936286,.25423729,20.344557,-.0326,2014,65,-.4240500628948212,-.2203307598829269,1.373848,.19,52.5148,1
430,.29414438,.46153846,20.587215,.394353,2015,65,.0233770180493593,-.4767715632915497,1.424055,.36,52.1815,1
430,.2271128,.30102041,21.438255,-.122535,2016,65,-.7567039728164673,-.3212249279022217,3.009109,.19,55.2028,1
430,.37833,.07407407,21.571796,-.071825,2017,65,.2104058265686035,.4567025601863861,1.4964,.19,59.5255,1
430,.51953165,.25855513,21.637947,-.14783201,2018,65,-.9373103380203247,-.5085464715957642,1.573639,.07,57.2785,1
430,.23223827,.22755741,21.704605,-.092092,2019,65,-.4062419831752777,-.4118578732013702,1.664099,.03,55.1098,1
430,.13177693,.04191617,21.751316,-.60213202,2020,65,-.2637171745300293,-.0064610540866852,1.848848,-.23,54.86,1
488,.04385553,.43798786,24.763189,-.063133,2014,19,-.7158429622650146,-.5692718625068665,3.960256,.26,37.4188,1
488,.12576085,.53246753,25.079483,.057114,2015,19,-.3572514355182648,-.140853077173233,4.517181,.5,47.4474,1
488,.2897887,.41917024,25.133459,.117581,2016,19,-1.273612260818481,-.9587627649307251,3.646615,.99,44.9405,1
488,.1000728,.4073107,25.383162,.30600199,2017,19,-.2604279518127441,-.1453827321529388,3.48895,1.7,47.9375,1
488,-.06494368,.32352941,25.380257,-.020246,2018,19,.1658969968557358,.201701745390892,4.07081,.51,46.1065,1
488,1.3834001,.42465753,25.307814,.052628,2019,19,1.269019603729248,.402709424495697,3.719049,.33,45.8535,1
488,.90437036,.41928934,25.240429,.011222,2020,19,-.5387148261070251,-.6280333995819092,3.5494,.36,47.2599,1
501,-.00177787,.34949495,23.473791,.018928,2014,47,-.0714524388313293,-.1141733601689339,4.157434,1.3,67.63039999999999,1
501,.18200514,.37912088,23.599838,.021142,2015,47,.0667887702584267,.0198910813778639,4.300623,1.58,61.958,1
501,.27959448,.27327327,23.601934,.009472,2016,47,-.6114732623100281,-.8511208891868591,2.938777,1.79,61.9994,1
501,.28521409,.29411765,23.614744,.024447,2017,47,.0392341986298561,-.2123598456382751,2.510491,1.66,61.0851,1
501,.41537506,.30042918,23.853821,-.022985,2018,47,-.0926381051540375,-.2275301814079285,2.774444,1.39,58.1028,1
501,.5442090000000001,.38610039,23.884306,.002854,2019,47,-.542933464050293,-.5298841595649719,2.481118,1.6,58.9133,1
501,.01344245,.49716446,23.850121,-.56975698,2020,47,-.9022969007492065,-.912851095199585,2.299712,.71,54.3084,1
503,.2421522,.42430704,21.084385,-.052622,2014,57,-.4190034568309784,-.173031210899353,1.080361,.0278,37.9059,0
503,.03916597,.48292683,21.116533,-.006377,2015,57,-1.0993971824646,-.4524930715560913,1.073815,.0257,35.7324,0
503,.0749606,.48096886,21.123564,.118693,2016,57,.0128823444247246,-.3062913715839386,1.055968,.0312,34.5303,0
503,.38374673,.37704918,20.9704,-.481069,2018,57,-.4138046205043793,-.1829809099435806,1.051522,-.2089,31.3659,1
503,.94819857,.23302264,20.98963,.36062801,2019,57,-.4176345467567444,-.3967699408531189,1.063322,.0194,28.394,1
503,1.1036697,.51967436,20.983179,.596241,2020,57,1.288146734237671,.9522314667701721,1.344944,-.2699,26.8664,1
505,.2251758,.21348315,22.528662,7.1697502,2017,59,.074696846306324,.0222533624619246,2.338998,.2,55.8078,1
505,.10086047,.29893238,22.315994,-.064226,2018,59,-.5529155731201172,-.5198085904121399,1.73196,.24,56.0501,1
505,.2420754,.34397163,22.37792,.004206,2019,59,.7552999258041382,.1853529810905457,1.748947,.19,54.1,1
507,-.0380316,.42890995,22.402277,.65675402,2014,50,-.4478608071804047,-.6953096985816956,2.027244,.0217,29.0259,1
507,.2948567,.49436393,22.423359,-.054406,2015,50,.0590600371360779,.0329934172332287,1.956467,.0996,29.1585,1
507,-.0148162,.53823088,22.467413,-.109526,2016,50,-.6165034770965576,-.116214394569397,1.960929,.132,29.8455,1
507,.08164683,.29949239,22.500792,.033041,2017,50,-1.208690047264099,-.5653434991836548,1.914289,.1781,29.2423,1
507,.19140456,.5221027499999999,22.645861,.405413,2018,50,.3953640758991241,.5851798057556152,2.096022,.2138,28.4574,1
507,.135776,.38923395,22.947987,.270311,2019,50,-.7686286568641663,-.468476265668869,1.63591,.2513,39.2911,1
507,.0646642,.4176,23.325012,.064271,2020,50,.9499797821044922,.5753911137580872,2.299007,.2826,39.6183,1
513,.79252944,.46117274,22.711496,.200394,2014,24,-.6030139923095703,-.7443687915802002,1.788793,1.74,85.264,0
513,.625949,.46110057,22.812353,.19412699,2015,24,-.431634396314621,-.1614485830068588,1.679358,1.62,80.0637,0
513,.59224845,.41031941,23.077425,.15576699,2016,24,.2041754126548767,.3538137674331665,1.481818,1.98,81.03100000000001,0
